,walcl,rrp,tga,net_liq,vix,us10y,dxy,net_liq_wow,net_liq_4w,vix_wow,vix_4w,us10y_wow,us10y_4w,dxy_wow,dxy_4w,nq_week_ret,nq_close_pos,nq_week_range,nq_mom_4w,nq_mom_12w,nq_vol_regime,es_nq_spread,realized_vol,fwd_return,fwd_vol,fwd_points,label,nq_1h_drift,nq_1h_vol
2017-03-30,4469.618,224.9352,65.187,4168.1484,13.502101769911503,2.442,99.99200134277343,-42.36360000000059,126.61614999999938,-0.1463216535119169,0.3476274422831427,-0.1259999999999999,0.0295,-1.0759963989257812,-1.182999801635745,0.00992229527794386,0.9999999999829788,0.006954308712121212,0.00796420581655477,0.05884564767813494,0.6881335116665601,0.0014892860704747157,0.0038812705716397646,-0.0017459753787878451,0.0039156210602653155,-14.75,0.0,6.463385416365326e-05,0.0007711964452765603
2017-04-06,4474.634,216.0254,89.21,4179.495800000001,13.401601830663616,2.402,99.78399963378908,11.347400000000562,65.58720000000085,-0.1004999392478893,0.1465016079464671,-0.04,0.0060000000000002,-0.2080017089843693,-1.6799987792968665,-0.0017459753787878451,0.23423423422579337,0.003290546349272226,0.005964273998747549,0.04744604875019398,0.7096762766608729,0.0019232796771042615,0.0039156210602653155,-0.007559363234814542,0.003362528951417919,-63.75,-1.0,-2.0758457125606882e-05,0.0008705700987121095
2017-04-13,4484.492,114.63975,122.218,4169.3986,13.358784403669723,2.358,100.53199920654296,-10.097200000001068,5.219000000000051,-0.0428174269938903,0.6267444923615226,-0.0440000000000004,-0.1760000000000001,0.7479995727538977,-1.25,-0.007559363234814542,0.0,0.0075572017444291775,-0.00664648982256244,0.03711276332094182,0.6315571623843799,0.0014334425205811963,0.003362528951417919,0.010006571479777682,0.006328414920854618,83.75,1.0,-5.803448262166898e-05,0.0008998193740333878
2017-04-20,4479.27,104.76625,164.543,4247.63425,14.455542452830189,2.318,100.8499984741211,78.23565000000053,37.12224999999944,1.0967580491604618,0.8071190294067652,-0.0399999999999995,-0.25,0.3179992675781307,-0.2179992675781221,0.010006571479777682,0.9999999999813085,0.006328926744151657,0.010549910340705404,0.03539823008849563,1.1819465864108447,0.0015371219939943614,0.006328414920854618,0.017537633454588475,0.00886997292008562,148.25,1.0,0.00010881237994080407,0.000623611799925438
2017-04-27,4470.142,124.4586,234.219,4209.960750000001,14.461841432225064,2.2225,99.82999992370604,-37.67349999999897,41.81235000000106,0.0062989793948773,0.9597396623135594,-0.0954999999999999,-0.2195,-1.019998550415039,-0.1620014190673799,0.017537633454588475,0.9999999999932887,0.017322560018601406,0.018169981060605966,0.055722614298864714,1.6322198135997965,0.005882821559824558,0.00886997292008562,0.004039993024472555,0.007498607330344951,34.75,1.0,0.00014295295594110073,0.000711172464717062
2017-05-04,4471.246,173.497,244.655,4111.4644,12.765536105032824,2.298,99.18600006103516,-98.49635000000126,-68.03140000000076,-1.69630532719224,-0.6360657256307913,0.0754999999999999,-0.104,-0.6439998626708956,-0.5979995727539062,0.004039993024472555,0.7637130801558868,0.006860616587060356,0.02407138410458609,0.0495214947592284,1.2774844044899367,0.004209412761871922,0.007498607330344951,0.00521059487624842,0.0031844215156762103,45.0,1.0,2.992773599328287e-05,0.0005614079940217717
2017-05-11,4473.459,167.0344,199.013,4053.094,11.984764150943397,2.32,99.0280014038086,-58.370400000000245,-116.30459999999994,-0.7807719540894276,-1.3740202527263286,0.0219999999999997,-0.0379999999999998,-0.157998657226571,-1.503997802734375,0.00521059487624842,0.8035714285427296,0.0032253419726421886,0.03724834219487416,0.04379583984609825,0.5547991819293575,0.0033466619778328432,0.0031844215156762103,-0.004636429085673188,0.020097589745109397,-40.25,-1.0,4.5338504450858464e-05,0.0004910191649229382
2017-05-18,4467.108,164.56480000000002,186.08,4107.4116,12.11585152838428,2.394,99.33600006103516,54.317600000000766,-140.2226499999997,0.1310873774408829,-2.3396909244459074,0.0740000000000002,0.076,0.3079986572265625,-1.5139984130859432,-0.004636429085673188,0.3556701030903391,0.01683832889711839,0.02221039245260692,0.035036234054021786,2.8786090935264275,0.004665896495722133,0.020097589745109397,0.017532692975350095,0.00473320881011946,151.5,1.0,-3.210839471441793e-05,0.00102870768797231
2017-05-25,4470.852,180.9132,167.165,4116.4632,12.830065075921908,2.29,98.31399993896484,9.05159999999978,-93.49755000000096,0.7142135475376286,-1.6317763563031562,-0.104,0.0674999999999999,-1.0220001220703097,-1.5159999847412138,0.017532692975350095,0.9999999999922331,0.014643161785612738,0.022205429285589773,0.049067859806114944,0.7047207941184118,0.00046056322716392373,0.00473320881011946,0.004549331816889435,0.003386287285873516,40.0,1.0,0.00015476061793548313,0.0006345637554208902
2017-06-01,4459.914,192.50925,170.984,4122.7738,12.392159827213822,2.256,97.19400024414062,6.310599999999795,11.309400000000096,-0.4379052487080859,-0.3733762778190019,-0.0340000000000002,-0.0420000000000002,-1.119999694824216,-1.991999816894534,0.004549331816889435,0.9999999999666667,0.003396546844041891,0.022723983210305443,0.05358900187874638,0.5014728369272828,-0.0008220487957837364,0.003386287285873516,0.007132748372487896,0.007932793430177982,63.0,1.0,5.6111223470221635e-05,0.0006735919686482455
2017-06-08,4462.443,162.4746,152.444,4096.420749999999,11.86875,2.22,97.19999885559082,-26.35305000000062,43.32674999999972,-0.5234098272138219,-0.1160141509433962,-0.036,-0.1,0.0059986114501953,-1.828002548217768,0.007132748372487896,0.9560439560019321,0.002557472879545838,0.02467962562994952,0.05578303958222075,1.1320176048389605,0.006130995304619136,0.007932793430177982,-0.01975718059693099,0.0160523205755058,-175.75,-1.0,4.396941699635795e-05,0.0006889386245037146
2017-06-15,4476.269,154.9898,153.646,4147.524399999999,11.762885462555069,2.168,96.76600036621092,51.103650000000016,40.11279999999897,-0.1058645374449334,-0.3529660658292126,-0.0519999999999996,-0.2259999999999999,-0.4339984893798885,-2.5699996948242188,-0.01975718059693099,0.0,0.005734109349465295,0.009113528526790926,0.04240884638374176,2.1584635970353303,-0.020424347638879015,0.0160523205755058,0.008773187304681906,0.013685098639891103,76.5,1.0,-0.00016466601088331673,0.0016322798876887534
2017-06-22,4474.257,182.3142,212.275,4167.6332,12.331208053691276,2.188,97.1520004272461,20.108800000000883,51.17000000000007,0.5683225911362086,-0.4988570222306325,0.0199999999999995,-0.1020000000000003,0.3860000610351619,-1.1619995117187472,0.008773187304681906,0.9084821428490314,0.01273269859315049,0.0004264998578333845,0.041222774621212155,1.6580149545513305,0.008856527583038454,0.013685098639891103,-0.01509165837714932,0.021560538365451805,-132.75,-1.0,6.964914382619891e-05,0.0009455414466959639
2017-06-29,4463.347,226.526,208.365,4079.6678,12.12066371681416,2.164,97.50800018310548,-87.9654000000005,-43.10600000000022,-0.2105443368771169,-0.2714961103996636,-0.0239999999999995,-0.0919999999999996,0.3559997558593721,0.3139999389648409,-0.01509165837714932,0.0,0.0183817163963756,-0.019133880554769278,0.02730264133044802,2.2171780639863505,-0.011174338823890406,0.021560538365451805,-0.00649275696889251,0.015039087050740772,-56.25,-1.0,-0.00015153894375422727,0.0014045597000446992
2017-07-06,4467.272,271.14725,177.006,4028.456,11.865496688741722,2.198,96.5760009765625,-51.21179999999959,-67.96474999999919,-0.2551670280724369,-0.0032533112582786,0.0339999999999998,-0.0219999999999997,-0.9319992065429688,-0.6239978790283232,-0.00649275696889251,0.11811023621861244,0.007377501524877284,-0.032404024506773044,0.028406714857518445,1.4058687973971147,-0.002643706680213742,0.015039087050740772,0.02332336111998612,0.0058055393260056515,200.75,1.0,-3.953261989692961e-05,0.0011989674855254027
2017-07-13,4466.702,178.852,171.033,4019.11875,12.33579572446556,2.34,95.99250030517578,-9.33725000000004,-128.40564999999924,0.470299035723837,0.5729102619104918,0.1419999999999999,0.1719999999999997,-0.5835006713867159,-0.7735000610351506,0.02332336111998612,0.9999999999929454,0.0160933242506812,0.01012070300180623,0.04196610771005238,0.5449272050033382,0.010891609755013354,0.0058055393260056515,0.014503860127157209,0.004101593342807911,127.75,1.0,0.0001953981787776678,0.0008543480913137166
2017-07-20,4476.903,137.4792,180.4,4116.817,12.360558035714286,2.364,95.86400146484377,97.69824999999992,-50.81620000000021,0.0247623112487271,0.0293499820230103,0.024,0.1760000000000001,-0.1284988403320284,-1.287998962402341,0.014503860127157209,0.9999999999878049,0.009176621995915284,0.01585903083700435,0.0388595012497821,0.3999048234417712,0.0059582698176907645,0.004101593342807911,-0.0017625828833617296,0.005458997703313257,-15.75,0.0,0.00011576725772173666,0.0006821486792271782
2017-07-27,4465.284,98.2644,191.404,4159.023800000001,11.790174672489082,2.29,94.79400024414062,42.20680000000084,79.35600000000113,-0.5703833632252042,-0.330489044325077,-0.0739999999999998,0.1259999999999999,-1.0700012207031335,-2.7139999389648466,-0.0017625828833617296,0.0,0.004316143497757848,0.02960697177814975,0.03285569546967726,0.5412205766175365,-0.002009374591160351,0.005458997703313257,-0.002186098654708535,0.005069174157360721,-19.5,0.0,-3.9260258080615716e-05,0.0010492849077376055
2017-08-03,4466.846,123.6696,180.348,4175.615599999999,11.290228310502282,2.288,93.9000015258789,16.59179999999833,147.15959999999905,-0.4999463619867992,-0.5752683782394392,-0.0020000000000002,0.0899999999999998,-0.8939987182617131,-2.675999450683591,-0.002186098654708535,0.2654867256543191,0.003173978989944385,0.034070115309768,0.025255579553635776,0.49486647503956305,-0.002103855049148895,0.005069174157360721,-0.011263412167855757,0.016443754663021046,-100.25,-1.0,1.546288513130004e-05,0.0010473107283915965
2017-08-10,4469.083,99.1348,149.862,4162.828399999999,11.344215246636772,2.274,92.95800018310548,-12.787199999999755,143.70964999999933,0.0539869361344891,-0.9915804778287872,-0.0139999999999997,-0.0659999999999998,-0.9420013427734376,-3.0345001220703125,-0.011263412167855757,0.0,0.016391579784665208,-0.0008798819255222412,0.018429579909732707,1.6544622629127372,4.888539497427402e-06,0.016443754663021046,0.0011931479219340346,0.018966872354729616,10.5,0.0,-0.0001186438096611873,0.0009337300519001451
2017-08-17,4462.871,82.604,130.954,4220.0862,12.2570989010989,2.252,93.50599975585938,57.25780000000032,103.26919999999971,0.912883654462128,-0.1034591346153863,-0.0220000000000002,-0.1120000000000001,0.5479995727539091,-2.358001708984375,0.0011931479219340346,0.0,0.013988593479556223,-0.013988753042553759,0.002075632641455716,1.7048611351057443,0.003855156074333954,0.018966872354729616,0.004568283063303369,0.011238235739513918,40.25,1.0,4.4667150461794395e-05,0.0009363908142678416
2017-08-24,4463.837,147.9942,82.077,4249.313,13.68483660130719,2.22,93.49799957275393,29.226800000000367,90.28919999999924,1.42773770020829,1.894661928818108,-0.032,-0.0700000000000002,-0.0080001831054659,-1.2960006713867074,0.004568283063303369,0.5502958579816533,0.009546943848152752,-0.007735426008968593,0.002094537220492576,0.9540502834826775,0.0008148424093705753,0.011238235739513918,0.016975482996271607,0.008048899825348817,150.25,1.0,2.6503549777959333e-05,0.0011549819268936374
2017-08-31,4452.36,146.1858,61.057,4233.7658,13.814381778741868,2.19,93.3020004272461,-15.547199999999975,58.15020000000095,0.1295451774346769,2.524153468239584,-0.0299999999999998,-0.0979999999999998,-0.1959991455078125,-0.5980010986328068,0.016975482996271607,0.9999999999939668,0.018414109151506736,0.011319588787146895,0.011888033275251564,0.6827364219459846,0.00725302994657917,0.008048899825348817,-0.0023052353839744244,0.007562238377235422,-20.75,0.0,0.00015421036466489252,0.0010047687197732632
2017-09-07,4453.474,133.2045,37.563,4245.1172,13.228577586206898,2.146,92.56999816894532,11.351399999999558,82.28880000000026,-0.5858041925349688,1.884362339570126,-0.044,-0.1280000000000001,-0.7320022583007812,-0.3880020141601505,-0.0023052353839744244,0.6275510203953562,0.005456266354880018,0.02048237265986752,0.02990338025746153,0.6824096884098675,-0.0011530668381757314,0.007562238377235422,-0.0029786760202661355,0.010155466075545882,-26.75,0.0,-3.4491222827269005e-05,0.0008337217162657756
2017-09-14,4471.174,116.013,70.232,4282.7065,13.110894495412843,2.095,92.23499870300292,37.58930000000055,62.6203000000005,-0.1176830907940527,0.8537955943139455,-0.0510000000000001,-0.157,-0.3349994659423885,-1.2710010528564482,-0.0029786760202661355,0.4137931034419342,0.0072874493927125505,0.016230173367761003,0.017905357396617916,0.9414076414486924,-0.010394017537939337,0.010155466075545882,-0.0028479687281864896,0.005710619409213232,-25.5,0.0,-1.820935643156199e-05,0.0006818552229731588
2017-09-21,4458.576,145.2346,127.782,4284.929,13.342091503267977,2.154,91.94800109863282,2.2224999999998545,35.615999999999985,0.2311970078551297,-0.3427450980392148,0.0590000000000001,-0.0659999999999998,-0.2869976043701143,-1.5499984741210966,-0.0028479687281864896,0.0,0.005796208663511887,0.008727827364139573,0.030559242800253905,0.6032319062563871,-0.005056196420997527,0.005710619409213232,-0.0007560272169797599,0.009897186982091454,-6.75,0.0,-4.6320990083182286e-05,0.0009399478621605644
2017-09-28,4455.661,183.7134,164.652,4185.5594,12.515098039215689,2.244,92.09600219726562,-99.3696,-48.20640000000003,-0.826993464052288,-1.2992837395261798,0.0900000000000003,0.0540000000000002,0.1480010986328039,-1.20599822998048,-0.0007560272169797599,0.9612403100626163,0.007229725942946814,-0.008859880572142709,0.0365099189636644,1.0950378109611065,-0.002959389384435296,0.009897186982091454,0.014263296530852454,0.006662667866841196,127.25,1.0,1.88250331005982e-05,0.0007589005840138831
2017-10-05,4460.422,199.9274,160.433,4107.2956,12.28827664399093,2.268,92.8479995727539,-78.26379999999972,-137.8215999999993,-0.226821395224757,-0.940300942215968,0.0239999999999995,0.1219999999999998,0.7519973754882869,0.278001403808588,0.014263296530852454,0.9999999999882697,0.009421190772206106,0.007599799565725762,0.027333106267029894,0.731386339293083,0.0005022021574301316,0.006662667866841196,0.0009946125155408936,0.002291821753847203,9.0,0.0,0.00012168654203019327,0.0006433170469348252
2017-10-12,4459.415,118.5135,169.766,4100.0616,11.392780373831776,2.336,93.5259994506836,-7.234000000000378,-182.64490000000023,-0.8954962701591551,-1.7181141215810705,0.068,0.2410000000000001,0.6779998779296932,1.2910007476806695,0.0009946125155408936,0.5753424657218991,0.0020148491623195606,0.011615245009074515,0.013653022969532413,0.25581714227857105,0.0011552550858220378,0.002291821753847203,0.002539261957991812,0.004662032645164492,23.0,0.0,1.429216593728208e-05,0.0005041879376920055
2017-10-19,4469.723,98.7498,178.974,4171.1355,12.128275058275058,2.35,93.38200073242189,71.07390000000032,-113.79349999999975,0.7354946844432835,-1.2138164449929167,0.0140000000000002,0.1960000000000001,-0.1439987182617272,1.4339996337890568,0.002539261957991812,0.0,0.0028631996255815873,0.017080614902136526,0.018021300448430422,0.5242707508156075,-0.0009954424121880745,0.004662032645164492,-0.0014315998127908403,0.006892147210329189,-13.0,0.0,3.4739951893645606e-05,0.0007257545256764216
2017-10-26,4461.117,104.0838,196.332,4191.9992,11.712040358744394,2.31,93.297998046875,20.86369999999988,6.439800000000105,-0.4162346995306638,-0.8030576804712926,-0.0400000000000004,0.0659999999999993,-0.0840026855468778,1.201995849609375,-0.0014315998127908403,0.4354838709583767,0.005128063742383723,0.01639298324272831,0.018791079152856494,0.76204078091515,-0.001751804743946761,0.006892147210329189,0.016652422045160042,0.014218313554170772,151.0,1.0,-1.4655764746146252e-05,0.0009114827891139425
2017-11-02,4455.887,105.5156,193.546,4160.7012,11.736880530973451,2.418,93.98399963378908,-31.298000000000684,53.40559999999914,0.0248401722290569,-0.5513961130174785,0.1080000000000005,0.1500000000000003,0.6860015869140739,1.136000061035162,0.016652422045160042,0.5942028985335014,0.003742372881355932,0.018787125293548756,0.04755546717422798,1.60497956165113,0.011770859945288148,0.014218313554170772,0.008542372881355842,0.007317033353796302,78.75,1.0,0.000144669832222814,0.0008111700239502512
2017-11-09,4458.552,62.235,177.78,4156.8254,11.45096109839817,2.378,94.69400024414062,-3.875799999999799,56.76379999999972,-0.2859194325752821,0.0581807245663945,-0.04,0.0420000000000002,0.7100006103515568,1.1680007934570256,0.008542372881355842,0.47058823528489047,0.005485345522990051,0.02646904584471854,0.05524501319410957,0.9276092950527948,0.006232904059184863,0.007317033353796302,0.0028502285560634277,0.00978816293382211,26.5,0.0,6.250476150277961e-05,0.0008235757167058386
2017-11-16,4448.289,32.576,174.631,4218.537,11.773130630630632,2.326,94.7760025024414,61.711600000000544,47.40149999999994,0.3221695322324631,-0.3551444276444258,-0.0520000000000004,-0.0240000000000004,0.0820022583007755,1.3940017700195284,0.0028502285560634277,0.999999999986622,0.008016945516945517,0.02678743495856617,0.053440289232855154,1.2601893838379459,0.0025324151125547534,0.00978816293382211,0.005201630201630225,0.00912088515831451,48.5,1.0,2.161005404273012e-05,0.0008571799381705311
2017-11-23,4450.615,41.98675,163.579,4241.081999999999,12.754108695652176,2.376,94.08999938964844,22.544999999999163,49.08279999999922,0.9809780650215424,1.0420683369077803,0.0500000000000002,0.0660000000000002,-0.6860031127929602,0.792001342773446,0.005201630201630225,0.9999999999868852,0.008135502800746866,0.03360811667723529,0.04124427162894051,1.1609278303988537,0.0021833617345929923,0.00912088515831451,-0.002187249933315538,0.0158861701303054,-20.5,0.0,4.6872923171819874e-05,0.0005034146897625735
2017-11-30,4438.592,60.08820000000001,172.282,4245.04925,11.97199513381995,2.35,93.72750091552734,3.967250000000604,84.34805000000051,-0.7821135618322241,0.2351146028464992,-0.0259999999999998,-0.068,-0.3624984741210966,-0.2564987182617244,-0.002187249933315538,0.5533769063132603,0.01227010265183918,0.014454237288135552,0.04136740715995768,1.857986193526549,-0.01913371809929587,0.0158861701303054,-0.0049187339606501235,0.010768040339620961,-46.0,-1.0,-3.383968278630943e-05,0.0010284769882756507
2017-12-07,4437.148,67.9272,127.586,4206.221799999999,11.41478359908884,2.358,93.03800201416016,-38.82745000000068,49.39639999999963,-0.5572115347311115,-0.0361774993093302,0.0079999999999995,-0.0200000000000004,-0.6894989013671875,-1.6559982299804688,-0.0049187339606501235,0.712962962954161,0.008704061895551257,0.0009142242538315859,0.03934105821583134,1.251914762852429,-0.002271171275710082,0.010768040339620961,0.006716097141629129,0.006229639209128753,62.5,1.0,-4.717587864698443e-06,0.0014927837221769909
2017-12-14,4452.726,112.0696,76.208,4241.6348,11.62691304347826,2.3600000000000003,93.3760009765625,35.413000000000466,23.097799999999552,0.2121294443894221,-0.1462175871523712,0.0020000000000006,0.0340000000000006,0.337998962402338,-1.4000015258789062,0.006716097141629129,0.8465116278912277,0.005737311202433687,0.004772629772629822,0.04930977515190538,0.7206470166498559,0.0028122870229532193,0.006229639209128753,0.00888616107167639,0.011476029744900562,83.25,1.0,4.439946784652267e-05,0.0006895536260765186
2017-12-21,4447.47,110.934,155.612,4264.4484,12.041628440366972,2.376,93.75800018310548,22.81360000000041,23.366400000000795,0.4147153968887114,-0.7124802552852021,0.0159999999999995,0.0,0.3819992065429716,-0.3319992065429744,0.00888616107167639,0.07027027026875092,0.004893273732377602,0.008455588156841776,0.05943507257748126,1.3076489160653975,-0.0009909582314810983,0.011476029744900562,-0.004866823604094517,0.001948171827038335,-46.0,-1.0,7.694638964678774e-05,0.0007890857497398275
2017-12-28,4448.68,134.88375000000002,190.283,4180.924,11.357844036697248,2.434,93.5459991455078,-83.52440000000024,-64.12525000000005,-0.6837844036697245,-0.6141510971227024,0.0580000000000002,0.084,-0.2120010375976591,-0.1815017700195369,-0.004866823604094517,0.0,0.003986922892911251,0.0057474337040204215,0.03945296311645263,0.23238988693834203,-0.004250728109292834,0.001948171827038335,0.016718496664274607,0.014861695696046515,157.25,1.0,-5.8039932038493555e-05,0.0005348338356135473
2018-01-04,4443.718,166.202,211.566,4123.51325,11.284215384615385,2.45,93.05999946594238,-57.41075000000001,-82.70854999999938,-0.0736286520818634,-0.1305682144734543,0.016,0.0920000000000005,-0.485999679565424,0.0219974517822265,0.016718496664274607,0.9999999999948652,0.020364948238000627,0.027616591446378624,0.05578096105544983,1.5758857736140888,0.0050054659175688965,0.014861695696046515,0.012862072571368843,0.007403828063366802,123.0,1.0,0.00018640337103734863,0.0010530392266627942
2018-01-11,4446.062,55.0708,206.215,4065.95,10.893449275362318,2.44,91.9950008392334,-57.56325000000015,-175.6848,-0.3907661092530663,-0.7334637681159428,-0.0100000000000002,0.0799999999999996,-1.0649986267089844,-1.381000137329096,0.012862072571368843,0.9999999999829788,0.006065455296303944,0.033890163846933774,0.06665198359166369,0.7665071772046095,-0.0010765366144032118,0.007403828063366802,0.008930415032004868,0.008984028554501278,86.5,1.0,0.0001011905718818996,0.0007053881805160068
2018-01-18,4439.145,21.73625,227.665,4184.776199999999,11.197670588235294,2.52,92.1979995727539,118.82619999999952,-79.67220000000088,0.3042213128729756,-0.8439578521316786,0.08,0.1440000000000001,0.2029987335205021,-1.5600006103515651,0.008930415032004868,0.8252032520191024,0.0062931696085955485,0.03393551458724575,0.07772049295580485,0.9136145486096929,0.0008925544550817399,0.008984028554501278,0.01212586339217192,0.010119740034887885,118.5,1.0,8.54396763270909e-05,0.0009782372843173872
2018-01-25,4441.317,27.791000000000004,269.118,4189.743750000001,11.799691943127964,2.57,90.60000038146973,4.967550000001211,8.819750000000568,0.6020213548926687,0.4418479064307146,0.0499999999999998,0.1359999999999996,-1.597999191284174,-2.9459987640380803,0.01212586339217192,0.7145833333273784,0.012132241431604488,0.051590782234271604,0.07292203389830498,1.06613897141285,-0.0012879528385456585,0.010119740034887885,-0.0033363663936912813,0.015174490754163468,-33.0,-1.0,0.00012193954914626942,0.001173513124181783
2018-02-01,4419.225,34.959,270.244,4144.407999999999,12.02068493150685,2.6420000000000003,89.93800048828125,-45.3357500000011,20.89474999999948,0.220992988378887,0.736469546891465,0.0720000000000005,0.1920000000000001,-0.6619998931884794,-3.121998977661136,-0.0033363663936912813,0.0,0.013364779874213837,0.030848060232144814,0.06028502285560644,1.4955040189576025,0.0021787450115591245,0.015174490754163468,-0.05896226415094341,0.049200466574964644,-581.25,-1.0,-1.926152389236995e-05,0.0013764641402697851
2018-02-08,4420.745,46.709,203.936,4114.022000000001,13.17183585313175,2.718,89.0739990234375,-30.385999999998603,48.07200000000103,1.1511509216249003,2.278386577769432,0.0759999999999996,0.278,-0.8640014648437528,-2.921001815795904,-0.05896226415094341,0.0,0.047268709407928426,-0.042251703489572634,-0.0050675675675675436,3.6631750803759844,0.008769176251304467,0.049200466574964644,0.053763440860215006,0.009662388191071099,498.75,1.0,-0.0005275535045827648,0.004225480255760704
2018-02-15,4434.863,35.5866,197.681,4170.1,19.450703624733475,2.818,89.76600036621093,56.07799999999952,-14.676199999998971,6.278867771601725,8.25303303649818,0.1,0.298,0.6920013427734375,-2.4319992065429688,0.053763440860215006,0.999999999997489,0.04073960411232162,0.00030698388334604587,0.04299813283542275,0.7169952149913656,0.009188567763768196,0.009662388191071099,-0.0027875811978926857,0.006466114635536776,-27.25,0.0,0.0004492244838187655,0.002438002324996099
2018-02-22,4411.66,35.90025,214.677,4201.595400000001,19.47628205128205,2.866,89.61199951171875,31.4954000000007,11.851650000000518,0.0255784265485772,7.676590108154089,0.048,0.2960000000000002,-0.1540008544921818,-0.9880008697509766,-0.0027875811978926857,0.9416666666352778,0.0030774754443105173,-0.014432312203012887,0.04237061591103508,0.5094951396474435,0.004046131786161977,0.006466114635536776,-0.002872310414689827,0.023634014454285278,-28.0,0.0,-1.8939880072198398e-05,0.0016395758617918812
2018-03-01,4393.401,20.7616,202.62,4161.0827500000005,18.06013667425968,2.9025,89.66250038146973,-40.512650000000576,16.67475000000104,-1.4161453770223709,6.039451742752831,0.0364999999999997,0.2604999999999995,0.0505008697509765,-0.2755001068115206,-0.002872310414689827,0.0,0.024613564465934518,-0.01397342260093326,0.04451429185471745,1.7171659594403588,0.007295885303964633,0.023634014454285278,0.021964455646716896,0.004844184512492154,213.5,1.0,-3.543414524474607e-05,0.001915991773322945
2018-03-08,4396.097,12.667,195.071,4170.0194,17.583222222222222,2.864,90.1979995727539,8.936649999999645,55.99739999999929,-0.4769144520374588,4.411386369090472,-0.0384999999999999,0.1459999999999999,0.535499191284174,1.1240005493164062,0.021964455646716896,0.9999999999941004,0.017063042657606643,0.07082221683240353,0.06033516571489561,0.3549391532826291,0.0031183909212979533,0.004844184512492154,0.006216182207122278,0.017079903489341897,61.75,1.0,0.00018885644086479207,0.0018596011617243997
2018-03-15,4407.258,3.1756,249.929,4188.359,18.66871111111111,2.874,89.88000183105468,18.339599999999336,18.258999999999105,1.0854888888888894,-0.7819925136223631,0.0099999999999997,0.0559999999999996,-0.3179977416992159,0.1140014648437528,0.006216182207122278,0.11600928074138274,0.010779850932919813,0.022505242698583228,0.05752902901579082,1.210060334854818,0.0027289560680880953,0.017079903489341897,-0.03786704016807563,0.01863028004522625,-378.5,-1.0,4.559979248015544e-05,0.0013133295164282435
2018-03-22,4401.222,12.4456,316.454,4154.1534,16.649954022988506,2.848,89.8979995727539,-34.20559999999932,-47.44200000000092,-2.018757088122605,-2.826328028293545,-0.0259999999999998,-0.0180000000000002,0.0179977416992187,0.2860000610351534,-0.03786704016807563,0.0,0.03660185088905064,-0.013463955068858557,0.022459665630066628,1.2015586196206152,-0.0039469676440898604,0.01863028004522625,-0.010190288031610706,0.04233154091833444,-98.0,-1.0,-0.00038239267806757356,0.001821323761423117
2018-03-29,4392.198,10.97225,318.858,4072.3224,17.39908888888889,2.862,90.02800140380859,-81.83100000000059,-88.76035000000093,0.749134865900384,-0.6610477853707906,0.0140000000000002,-0.0404999999999997,0.1300018310546846,0.3655010223388615,-0.010190288031610706,0.39409282700288917,0.03112196659312953,-0.020704199994856065,-0.0046010666108962095,2.378945155767114,-0.010112089720694217,0.04233154091833444,0.0006565815736947478,0.03316257345468881,6.25,0.0,-5.213540633401013e-05,0.003243851527710004
2018-04-05,4386.104,5.43325,303.916,4062.36775,19.818995327102805,2.7920000000000003,89.61000061035156,-9.95464999999922,-107.6516499999998,2.419906438213914,2.2357731048805825,-0.0699999999999998,-0.0719999999999996,-0.4180007934570255,-0.5879989624023381,0.0006565815736947478,0.9999999999951691,0.021731713078396893,-0.04112243613942368,-0.01659611810861039,1.6630504315470127,-0.005208750404095186,0.03316257345468881,0.007401380541193214,0.0250603821006881,70.5,1.0,-4.504767554679423e-05,0.0024337335341645823
2018-04-12,4383.684,3.8872,294.083,4076.75475,20.437102564102563,2.785,90.21249961853027,14.386999999999716,-111.6042499999994,0.6181072369997587,1.7683914529914515,-0.0070000000000001,-0.0889999999999995,0.6024990081787109,0.3324977874755888,0.007401380541193214,0.9999999999953704,0.022509965349243155,-0.03999299684858182,-0.018086467127142458,1.177621500047185,0.006701644885774183,0.0250603821006881,0.011385248677800108,0.016968735924666495,109.25,1.0,0.00012007345936980477,0.00229940992186821
2018-04-19,4385.903,7.751,275.246,4085.7138,19.400967032967035,2.794,89.77199859619141,8.959049999999934,-68.43960000000015,-1.0361355311355285,2.7510130099785286,0.0089999999999994,-0.0540000000000002,-0.4405010223388643,-0.1260009765624943,0.011385248677800108,0.6868064118338506,0.020891293147861926,0.00915046272226272,-0.01880497421898697,0.776556538760903,0.002372739937220425,0.016968735924666495,-0.004662545079855751,0.029392600344148305,-45.25,-1.0,0.00012050003885020971,0.0012775444878605673
2018-04-26,4372.886,7.947599999999999,359.599,4102.906,17.04923595505618,2.852,89.66200103759766,17.192199999999957,30.583600000000388,-2.351731077910856,-0.349852933832711,0.0580000000000002,-0.0100000000000002,-0.1099975585937471,-0.3660003662109261,-0.004662545079855751,0.9999999999951924,0.021532648360464816,0.01478621703960492,-0.020110570095353997,1.2759365507515688,0.0010354606181499637,0.029392600344148305,-0.007272444939051215,0.015248584942158977,-70.25,-1.0,-3.84180906495878e-05,0.0022085982332673425
