timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,call_oi,put_oi,strike_iv,score,type
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27483.36,676.0,-2773.1399999999994,-9.165435526250555,-1072708.8599999999,1074922.92,6856383.989999999,10163830.370000001,-2627748.5900000003,-7.057573,2181.67,971,1,970,148.16,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27524.02,677.0,-2732.4799999999996,-9.031051179085486,-2005593.83,2012242.21,12918888.05,18742583.87,-4697248.0,-12.627617,3992.09,1816,3,1813,144.83,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27564.68,678.0,-2691.8199999999997,-8.896666831920413,-1342018.27,1342018.27,8711246.35,12310492.24,-3191673.14,-8.588256,2602.06,1210,0,1210,141.54,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27605.33,679.0,-2651.1699999999983,-8.762315535504763,-2355803.87,2393550.0300000003,15408810.040000001,21618377.330000002,-4270503.99,-11.502345,4534.900000000001,2156,17,2139,138.31000000000003,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27641.88,680.0,-2614.619999999999,-8.641515046353673,-316636.32,346441.27999999997,7075229.39,384372.49,984281.0199999999,1.7588469999999998,1530.6,522,21,501,40.312183908045974,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27645.99,680.0,-2610.5099999999984,-8.62793118833969,-3108348.5300000003,3148355.87,20484885.939999998,27991155.65,-5740149.92,-15.476543,5827.78,2833,18,2815,135.13000000000002,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27686.64,681.0,-2569.8600000000006,-8.493579891924051,-129054.57,129054.57,856868.29,1129162.75,-282132.23,-0.761521,233.35,116,0,116,132.0,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27727.3,682.0,-2529.2000000000007,-8.359195544758979,-1015865.45,1149531.95,6794752.260000001,9895477.29,2022448.71,5.465531,2030.06,1032,60,972,128.92000000000002,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27767.95,683.0,-2488.5499999999993,-8.224844248343329,-1086396.67,1086396.67,7319465.04,9198555.95,-2243842.33,-6.072049,1873.48,974,0,974,125.89,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27808.61,684.0,-2447.8899999999994,-8.090459901178257,-916029.47,916029.47,6215943.64,7626680.45,-1838639.5,-4.98317,1542.31,820,0,820,122.91,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27845.12,685.0,-2411.380000000001,-7.9697916150248735,-77879.68,156791.04,1737604.5499999998,159823.66999999998,3399173.29,6.664124999999999,646.7,205,49,156,37.62926829268293,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27849.27,685.0,-2407.2299999999996,-7.956075554013185,-468890.13,506938.49,3204239.1999999997,4149079.79,276429.0299999999,0.7505060000000001,833.1899999999999,453,17,436,119.98,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27885.77,686.0,-2370.7299999999996,-7.835440318609223,-2421.0,2421.0,52672.69,2424.03,-3820.7,-0.00748,9.91,3,0,3,37.35,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27889.92,686.0,-2366.5800000000017,-7.8217242575975465,-708679.63,708679.63,4876469.54,5700177.85,-1342951.7,-3.65348,1136.82,632,0,632,117.1,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27926.42,687.0,-2330.0800000000017,-7.701089022193584,-5468.77,8883.97,120848.65,8737.16,135188.56,0.28153300000000003,35.54,11,2,9,36.49454545454545,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27930.58,687.0,-2325.9199999999983,-7.6873399104324625,-251762.92,305712.12,1744175.89,2415796.49,1223283.29,3.335679,478.56,272,24,248,114.27,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27967.07,688.0,-2289.4300000000003,-7.566737725777934,-12500.29,12500.29,272499.88,12069.77,-18978.62,-0.038371,49.27,15,0,15,35.97,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,27971.23,688.0,-2285.2700000000004,-7.552988614016824,-534183.74,556723.1399999999,3725364.1599999997,4320749.04,-251437.71000000008,-0.6874739999999997,850.2900000000001,494,10,484,111.49,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28007.72,689.0,-2248.779999999999,-7.432386429362283,-20904.86,20904.86,426096.23,19786.85,-34958.37,-0.088651,86.41,20,0,20,37.72,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28011.89,689.0,-2244.6100000000006,-7.4186042668517524,-443148.52,445409.48,3110560.0,3393981.2399999998,-699330.07,-1.9180449999999998,663.62,394,1,393,108.76,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28048.37,690.0,-2208.130000000001,-7.298035132946643,-388876.03,435923.03,8290749.33,405205.69,1197261.3699999999,2.7451939999999997,1692.84,467,25,442,35.43481798715204,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28052.55,690.0,-2203.9500000000007,-7.284219919686681,-642154.77,682998.53,4535932.05,5108026.279999999,187165.33000000007,0.5151840000000001,992.54,602,18,584,106.08000000000001,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28089.02,691.0,-2167.4799999999996,-7.163683836530992,-35450.61,35450.61,747611.87,32316.03,-53903.55,-0.128781,136.49,36,0,36,35.13,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28093.2,691.0,-2163.2999999999993,-7.14986862327103,-140128.55000000002,172027.73,995890.63,1262301.55,759984.6799999999,2.1005830000000003,243.79,151,14,137,103.44999999999999,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28129.67,692.0,-2126.8300000000017,-7.0293325401153535,-77884.18,77884.18,1610285.38,69589.59,-120176.62,-0.311071,299.88,73,0,73,35.13,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28133.86,692.0,-2122.6399999999994,-7.015484276105958,-2300835.34,2305414.12,16449141.28,16591561.21,-3520299.71,-9.776482,3185.5299999999997,2014,2,2012,100.86999999999999,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28170.32,693.0,-2086.1800000000003,-6.894981243699702,-118739.66,127133.29999999999,2492520.6199999996,111370.49,110158.38,0.283651,472.92999999999995,122,4,118,33.942622950819676,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28174.51,693.0,-2081.9900000000016,-6.88113297969032,-875882.63,878184.5499999999,6297731.890000001,6196325.6,-1282935.41,-3.5824450000000003,1182.95,763,1,762,98.33,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28210.97,694.0,-2045.5299999999988,-6.760629947284051,-209022.88,209022.88,4323769.15,179358.44,-309845.8,-0.835786,773.03,188,0,188,33.75,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28215.17,694.0,-2041.3300000000017,-6.746748632525248,-648577.21,648577.21,4689011.51,4484876.58,-973547.23,-2.735547,851.57,560,0,560,95.85,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28251.62,695.0,-2004.880000000001,-6.626278650868411,-560805.71,660763.81,11539873.829999998,555259.23,2307359.48,6.322747999999999,2404.63,574,44,530,33.207735191637624,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28255.82,695.0,-2000.6800000000003,-6.612397336109598,-1665691.6300000001,1679689.03,12105666.87,11378412.66,-2002048.75,-5.665712999999999,2149.29,1440,6,1434,93.41,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28292.27,696.0,-1964.2299999999996,-6.49192735445276,-1559895.22,1559895.22,32157135.72,1283294.45,-2232815.43,-6.358238,5553.93,1329,0,1329,32.49,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28296.48,696.0,-1960.0200000000004,-6.478012988944526,-1184163.41,1184163.41,8648985.93,7854978.45,-1676467.17,-4.782894,1476.45,1007,0,1007,91.02,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28332.92,697.0,-1923.5800000000017,-6.357576058037122,-259963.76,259963.76,5247024.98,209203.38,-377711.75,-1.167768,925.11,204,0,204,32.47,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28337.14,697.0,-1919.3600000000006,-6.343628641779454,-643229.77,666965.19,4720143.420000001,4330381.739999999,-172862.88,-0.4977159999999996,810.1899999999999,562,10,552,88.68,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28373.57,698.0,-1882.9300000000003,-6.223224761621471,-411883.84,411883.84,8216392.05,324138.29,-597511.91,-1.951252,1450.85,306,0,306,32.14,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28377.79,698.0,-1878.7099999999991,-6.2092773453638035,-510833.2899999999,810618.09,3765045.9999999995,5149085.24,8220040.32,23.914265,959.2,676,125,551,86.38,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28414.22,699.0,-1842.2799999999988,-6.08887346520582,-77197.54,77197.54,1539822.51,59393.92,-109578.95,-0.366485,265.98,56,0,56,31.44,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28418.45,699.0,-1838.0499999999993,-6.074892998198732,-1640286.24,1640286.24,12138611.58,10188654.2,-2127883.37,-6.263315,1890.42,1352,0,1352,84.13,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28454.87,700.0,-1801.630000000001,-5.954522168790181,-994582.7899999999,1079749.0899999999,19770896.35,811716.36,725497.7499999998,2.4800180000000003,3648.67,758,30,728,30.838021108179422,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28459.1,700.0,-1797.4000000000015,-5.940541701783093,-4169642.43,4258148.99,30970742.299999997,25851452.86,-2687209.3499999996,-8.014159000000001,4779.11,3464,36,3428,81.93,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28495.52,701.0,-1760.9799999999996,-5.82017087237453,-167187.26,167187.26,3272141.25,122718.74,-234216.17,-0.863656,560.59,110,0,110,30.6,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28499.76,701.0,-1756.7400000000016,-5.806157354618021,-1423360.55,1423360.55,10607287.23,8441502.81,-1742873.84,-5.274833,1555.5,1141,0,1141,79.78,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28536.17,702.0,-1720.3300000000017,-5.685819575958891,-187965.15,187965.15,3594615.43,134623.01,-267479.53,-1.069982,629.68,114,0,114,30.57,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28540.42,702.0,-1716.0800000000017,-5.671773007452949,-1189509.6700000002,1197118.47,8890255.1,6931801.73,-1201206.13,-3.695696,1273.7,944,3,941,77.67,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28576.82,703.0,-1679.6800000000003,-5.55146827954324,-188096.07,567585.8500000001,3540278.1500000004,396596.31999999995,7772126.14,31.045274,1852.69,337,115,222,29.78032640949555,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28581.07,703.0,-1675.4300000000003,-5.5374217110372985,-1053919.8499999999,1056502.99,7896178.199999999,5969475.11,-1147487.3800000001,-3.595662,1094.26,818,1,817,75.61,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28617.47,704.0,-1639.0299999999988,-5.417116983127588,-243425.05,243425.05,4594730.76,165796.16,-337365.02,-1.465008,786.5,136,0,136,29.48,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28621.73,704.0,-1634.7700000000004,-5.403037363872227,-2180178.99,2198632.75,16366497.959999999,12114759.19,-1951202.4100000001,-6.239826,2216.52,1668,7,1661,73.59,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28658.12,705.0,-1598.380000000001,-5.28276568671195,-8003191.76,8054614.76,149786156.07000002,5344676.399999999,-9999606.190000001,-45.547976,25582.7,4299,14,4285,28.979185857176088,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28662.38,705.0,-1594.119999999999,-5.268686067456576,-675452.05,2589906.9699999997,5077935.49,13908180.0,50007005.24,163.569055,2541.13,1921,710,1211,71.63,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28698.77,706.0,-1557.7299999999996,-5.148414390296298,-474918.65,474918.65,8743948.46,306773.19,-652231.94,-3.157605,1493.62,238,0,238,28.7,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28703.04,706.0,-1553.4599999999991,-5.134301720291505,-1459685.16,1506682.5999999999,10983429.03,7880348.069999999,-337440.99,-1.1316349999999993,1438.63,1090,17,1073,69.7,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28739.42,707.0,-1517.0800000000017,-5.014063093880659,-627792.29,631902.05,11394772.66,397086.04000000004,-791082.7100000001,-4.066733,1962.1599999999999,299,1,298,28.33872909698996,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28743.7,707.0,-1512.7999999999993,-4.999917373126434,-929245.21,934928.6699999999,6994119.24,4759244.5,-818866.36,-2.822794,868.66,658,2,656,67.83,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28780.07,708.0,-1476.4300000000003,-4.879711797465008,-181128.61,181128.61,3262685.55,110659.45,-244579.15,-1.310709,551.39,82,0,82,27.78,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28784.35,708.0,-1472.1500000000015,-4.865566076710794,-1329835.5,1335693.7999999998,10005563.24,6612786.630000001,-1197053.8800000001,-4.25343,1207.51,912,2,910,65.99,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28820.72,709.0,-1435.7799999999988,-4.745360501049357,-1061377.43,1061377.43,18785886.84,629837.06,-1435214.05,-8.194519,3196.12,451,0,451,27.48,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28825.01,709.0,-1431.4900000000016,-4.731181729545723,-2705727.34,2705727.34,20335875.8,13017997.83,-2655367.18,-9.754333,2379.86,1787,0,1787,64.21,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28861.37,710.0,-1395.130000000001,-4.611009204633718,-3403231.58,3467038.6399999997,59293620.24,1996790.21,-3707991.4200000004,-22.553383000000004,10299.369999999999,1389,13,1376,27.107660187185026,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28865.66,710.0,-1390.8400000000001,-4.596830433130072,-6240368.84,9371545.36,46815965.39,43782369.49,65235650.720000006,248.531186,8019.38,5968,997,4971,62.46999999999999,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28902.02,711.0,-1354.4799999999996,-4.476657908218067,-312802.82,338897.48000000004,5360813.46,189268.00999999998,-83540.45000000001,-0.5711299999999997,992.6899999999999,128,5,123,26.731015625,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28906.32,711.0,-1350.1800000000003,-4.462446085965,-2255011.0700000003,2268083.59,16872524.0,10280149.129999999,-1817077.82,-7.203716,1888.14,1388,4,1384,60.77000000000001,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28942.67,712.0,-1313.8300000000017,-4.342306611802428,-531139.13,614460.7100000001,8929245.28,332443.56,289956.65,1.8709509999999998,1777.68,218,15,203,26.40211009174312,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28946.97,712.0,-1309.5299999999988,-4.32809478954935,-4452298.100000001,4472776.28,33195310.46,19650401.46,-3622205.46,-14.996735999999999,3622.34,2621,6,2615,59.12,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28983.32,713.0,-1273.1800000000003,-4.207955315386777,-1154876.95,1184464.93,18980728.18,620147.03,-1233204.15,-9.097163,3398.6,392,5,387,26.185408163265308,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,28987.63,713.0,-1268.869999999999,-4.193710442384278,-5760343.2,5767498.899999999,42754657.74,24536479.36,-4973325.4399999995,-21.585041,4543.96,3224,2,3222,57.51,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,29023.97,714.0,-1232.5299999999988,-4.0736040189711265,-1560226.51,1572845.11,25143743.88,796124.23,-1983645.03,-15.501787,4454.83,489,2,487,25.848568507157466,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,29028.29,714.0,-1228.2099999999991,-4.059326095219206,-11377391.29,11437640.73,85947280.38,47080570.86,-8346792.279999999,-35.141040000000004,8568.64,6522,16,6506,54.69309107635695,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-08,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,29064.62,715.0,-1191.880000000001,-3.939252722555487,-3799983.15,3867301.4099999997,60006797.839999996,1890326.73,-4497616.0,-37.446602999999996,10804.179999999998,1130,10,1120,25.49716814159292,,
2026-06-04T08:40:36 ET,2026-06-04T08:40:00 ET,2026-06-04,Thu,0840ET,2026-06-04,30256.5,744.21,30244.2,NEAR_FLIP,EXPANSION,,,5.83,10.06,15.19,18.43,29068.94,715.0,-1187.5600000000013,-3.924974798803567,-7909786.459999999,11137358.44,59685967.39999999,44296836.01,51231709.63,249.94907199999997,8138.37,5957,811,5146,53.33290078898774,,
