timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,score,type
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30082.27,730.0,-309.47999999999956,-1.0183026643743764,-5276207.669999987,322114694.35,21362430.25999999,326703285.53,859557256.48,26076.230652,75510.42,26207,24.341722641005227,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30120.62,731.0,-271.130000000001,-0.8921171041483331,-2415155.660000001,28776471.96,18104343.21,3745655.76,27708697.389999993,1058.4846949999999,40724.55,1792,1.1263474623159977,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30123.48,731.0,-268.27000000000044,-0.8827066555891004,24606108.15,128065470.63,-131968351.32,112376122.52,300750276.49,12352.30824,28978.38,7784,11.38307406583138,CALL WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30161.83,732.0,-229.91999999999825,-0.7565210953630451,1218960.3800000004,25806871.580000002,-2586901.2499999963,2815591.83,27671754.490000002,1127.695956,35968.44,1504,0.7780323588202489,CALL WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30164.69,732.0,-227.0600000000013,-0.7471106468038244,-11849211.010000005,167370166.01,66696028.93000001,124008368.47999999,205353699.06,11265.686847,36438.03,7694,10.101468512559302,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30203.03,733.0,-188.72000000000116,-0.6209579902440668,23663047.14,53906636.38,-99358492.56,4848076.78,87709420.84,3994.336796,72649.1,2943,4.247210706310245,CALL WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30205.9,733.0,-185.84999999999854,-0.6115146380185364,-84553193.66,233229078.6,370872009.24,141002075.23000002,111137831.03,7955.144764000001,48344.990000000005,8238,18.995585270638944,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30244.24,734.0,-147.5099999999984,-0.4853619814587788,6582749.460000001,39869605.24,-21640115.2,2681776.29,34777386.949999996,1695.758959,54366.53,2095,1.5958081442469056,CALL WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30247.11,734.0,-144.63999999999942,-0.4759186292332604,-51813613.879999995,215518772.26,201172085.26,100934249.02,87443447.83999999,7732.551345999999,43209.75,5940,12.578329929681912,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30285.44,735.0,-106.31000000000131,-0.34979887633980045,5220503.809999999,176574051.83,3111811.7499999925,7915528.97,104584890.86,4126.284608,246763.31,9085,3.7393006347924964,CALL WALL
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30288.32,735.0,-103.43000000000029,-0.3403226204479844,-21479662.569999993,940205576.9300001,193386630.9699999,312378255.02,390801529.63,40523.463158,184439.72,21077,27.02169433188672,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30326.65,736.0,-65.09999999999854,-0.21420286755451248,21166787.03,57631666.33,-33057448.04,1436406.62,57069348.24,2760.834117,76877.42,2816,3.094229757899438,CALL WALL
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30329.53,736.0,-62.220000000001164,-0.20472661166270834,143552653.63000003,523387350.33000004,-155534439.20000005,102737162.28999999,243383937.33999997,28394.073624000004,102223.31,10194,22.91629432147077,CALL WALL
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30367.85,737.0,-23.900000000001455,-0.07863976243553417,15164362.139999999,37152115.9,-11204969.41,131060.86,31761571.67,1657.033717,49659.53,1790,1.957045447314122,CALL WALL
