timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,atm_iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,call_oi,put_oi,strike_iv,score,type
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28746.89,693.0,-1975.3600000000006,-6.42973740530072,-56774.770000000004,57296.11,702494.2999999999,379232.81,338925.35000000003,0.043496,42.08,1099,5,1094,53.61,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28746.89,693.0,-1975.3600000000006,-6.42973740530072,-9408.369999999999,9623.41,164116.26,31812.109999999997,142816.07,0.0189,10.03,179,2,177,38.07,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28746.89,693.0,-1975.3600000000006,-6.42973740530072,-16532.11,16532.11,359369.04,27241.17,-11534.69,-0.004648,27.71,101,0,101,30.59,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28788.37,694.0,-1933.880000000001,-6.294721252512433,-14502.779999999999,15553.7,179719.64,100718.37999999999,732306.84,0.094722,11.16,296,10,286,52.370000000000005,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28788.37,694.0,-1933.880000000001,-6.294721252512433,-22494.66,22494.66,390256.43,72745.92,-12264.12,-0.001755,23.08,387,0,387,37.45,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28788.37,694.0,-1933.880000000001,-6.294721252512433,-17049.75,17049.75,374806.09,27486.45,-11404.99,-0.004312,27.65,111,0,111,29.600000000000005,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28829.85,695.0,-1892.4000000000015,-6.159705099724146,-39349.67,62853.11,488189.53,398010.84,16334916.26,2.138159,44.050000000000004,1182,221,961,51.16,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28829.85,695.0,-1892.4000000000015,-6.159705099724146,-44556.7,53770.979999999996,768459.8899999999,170036.52000000002,5377537.25,0.8354210000000001,54.269999999999996,852,73,779,36.84,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28829.85,695.0,-1892.4000000000015,-6.159705099724146,-90076.18,106784.68,1985322.1700000002,168334.56,3411004.94,1.495914,169.43,678,47,631,28.95396755162242,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28871.33,696.0,-1850.9199999999983,-6.0246889469358464,-36696.659999999996,37993.74,455630.48,235160.02,869397.91,0.115661,26.0,703,12,691,49.96999999999999,,
